ḫōbiž	ḫōbi-ž	noun;ERG
pagammuž	pag+a+mme-ož	noun;EQU
ḫuruššibināža	ḫur+o+šše-ve-na-až-a	noun;GEN;RELAT.PL;PL;DAT/ESS
pāššaḫḫi	pāšš+aḫḫ+i	noun;ABS
šīra	šīr-a	verb;INT
tapti	tapti	noun;ABS
pāžida	fāži-da	noun;DIR
ḫāe	ḫa-i	verb;TR.IMP
āštīva	āšte-i-va	noun;3POSS.SG;DAT
ḫiraġella	ḫir-aġ-i=lla	verb;aġ;ANTIP;3PL.ABS
ažarbaššina	až+arb+a+šše-na	noun;RELAT.PL.ABS
iža	iža	noun;ABS
kuzuġi	kuz+o+ġe	noun;ABS
assusḫa	assusḫi-a	noun;ESS
ḫōdra	ḫōdri-a	noun;ESS
maēttana	maētta+ni-a	noun;ESS
silmanidab	silm+an-ed-aw	verb;FUT;1A.SG
sūgētteni	sūgētte-ne	noun;ABL/INS
šelluššae	šell+o+šše-ae	noun;INS
maġāra	maġ-ar-a	verb;ITER;3A.SG
ḫutḫi	ḫutḫi	noun;ABS
kumminivož	kumme+ne-ve-ž	noun;GEN;ERG
ḫiaruḫḫina	ḫi+ar+o+ḫḫe-na	noun;RELAT.PL.ABS
alōlašši	al-ol-a-šše	verb;ol;3A.SG;NMLZ.ABS
umbu	umbu	noun;ABS
tīdiw	tīd-i-o	verb;TR;2A.SG
arulim	ar-ol-i=m	verb;ol;TR.IMP;2SG.ABS
temiġa	temiġi-a	noun;ESS
ištanin	ištani-n	noun;ABL/INS
allanzōn	allanzō=n	noun;ABS;3SG.ABS
mužunna	muž+u+ni-na	noun;RELAT.PL.ABS
ašḫō	āšḫ-o	verb;MOD.PAT
itkaišša	itk-i-ai-ž=nna	verb;MOD.AG;PURP;ž;3SG.ABS
sabalgina	sabal+gi-na	noun;RELAT.PL.ABS
šināi	šine-ae	NUM;INS
arōlullub	ar-ol-ull-o-m	verb;ol;ull;TR.PFV;3A.SG
nakkuppu	nakk-uffu	verb;1A.SG.NEG
nabarbin	nabarbi=n	noun;ABS;3SG.ABS
turbōri	turb+ō+re	noun;ABS
itkulāež	itk-o-l-ai-ž	verb;MOD.PAT;l;PURP;ž
tedera	tederi-a	noun;ESS
patteni	patte-ne	noun;ABL/INS
eġinen	eġi-ne-n	noun;RELAT.SG;ABL/INS
ḫāibād	ḫa-i-b-a=d	verb;ANTIP;b;EPNTH;1SG.ABS
nāwunnebina	nau+ni-ne-ve-na	noun;RELAT.SG;GEN;RELAT.PL.ABS
kungallē	kungallē	noun;ABS
šažanōva	šaž-an-o-eva	verb;an;MOD.PAT;POT
nūduža	nūd-ož-a	verb;PST;3A.SG
tapteni	tapti-ne	noun;ABL/INS
ḫebapta	ḫebad-va	noun;DAT
šuġa	šuʾi-a	noun;ESS
ḫīdūri	ḫīd-ur-i	verb;ur;ANTIP
fēnāna	fēn-an-a	verb;an;INT
fel	fē-lla	PRON;PL.ABS
fažamma	faž-a=mma	verb;INT;2SG.ABS
ḫapsuri	ḫapsōri	noun;ABS
miržāl	mirž-a=l	verb;INT;3PL.ABS
pirundōġa	pirund+ō+ġe-a	noun;ESS
ḫaniri	ḫan+i+re	noun;ABS
tūrīe	tūri-i-e	noun;3POSS.SG;DIR/LOC
itkaštib	itk-ašt-i-b	verb;RES;ANTIP;b
tunidu	ton-id-o	verb;PL.A;TR.PFV
pērġēna	pēri-ġe-na	noun;ADJ;RELAT.PL.ABS
ižibāi	iži-ve-ae	noun;GEN;INS
nigalōba	nigalo-va	noun;DAT
šukkuttatta	šukk+utt-a=tta	verb;INT;1SG.ABS
ūmbiža	umb-iž-a	verb;iž;3A.SG
ḫažarāe	ḫāž+ar+i-ae	noun;INS
ḫēri	ḫeri	noun;ABS
kivērāšta	kevri-na-až-da	noun;RELAT.PL;PL;DIR
šōraššella	šōr-a-šše=lla	verb;INT;NMLZ.ABS;3PL.ABS
aštuḫḫinažāi	ašt+o+ḫḫe-na-až-ve-ae	ADJ;RELAT.PL;PL;GEN;INS
abibaž	abi-iffe-až	noun;1POSS;PL.ABS
nuḫḫaže	nuḫḫ+a+že	noun;ABS
nabarbiž	nabarbi-ž	noun;ERG
ižaž	iž-až	PRON;ERG
ḫellibādi	ḫill-i-vade	verb;AG;ADJ.NEG.ABS
uniġiani	un+i+ġe-i-ane	noun;3POSS.SG;ABL/INS
tēama	te-i-a-ma	verb;TR;3A.SG;NEG
